frame,x_0,y_0,x_1,y_1,serving,name_1,name_2,score_1,score_2
21496,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21497,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21498,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21499,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21500,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21501,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21502,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21503,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21504,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21505,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21506,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21507,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21508,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21509,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21510,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21511,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21512,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21513,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21514,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21515,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21516,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21517,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21518,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21519,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21520,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21521,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21522,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21523,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21524,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21525,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21526,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21527,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21528,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21529,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21530,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21531,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21532,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21533,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21534,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21535,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21536,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21537,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21538,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21539,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21540,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21541,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21542,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21543,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21544,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21545,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21546,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21547,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21548,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21549,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21550,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21551,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21552,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21553,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21554,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21555,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21556,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21557,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21558,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21559,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21560,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21561,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21562,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21563,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21564,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21565,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21566,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21567,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21568,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21569,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21570,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21571,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21572,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21573,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21574,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21575,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21576,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21577,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21578,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21579,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21580,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21581,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21582,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21583,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21584,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21585,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21586,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21587,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21588,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21589,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21590,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21591,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21592,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21593,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21594,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21595,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21596,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21597,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21598,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21599,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21600,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21601,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21602,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21603,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21604,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21605,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21606,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21607,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21608,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21609,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21610,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21611,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21612,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21613,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21614,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21615,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21616,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21617,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21618,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21619,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21620,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21621,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21622,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21623,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21624,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21625,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21626,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21627,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21628,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21629,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21630,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21631,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21632,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21633,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21634,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21635,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21636,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21637,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21638,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21639,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21640,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21641,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21642,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21643,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21644,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21645,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21646,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21647,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21648,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21649,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21650,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21651,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21652,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21653,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21654,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21655,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21656,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21657,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21658,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21659,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21660,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21661,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21662,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21663,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21664,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21665,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21666,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21667,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21668,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21669,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21670,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21671,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21672,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21673,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21674,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21675,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21676,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21677,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21678,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21679,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21680,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21681,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21682,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21683,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21684,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21685,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21686,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21687,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21688,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21689,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21690,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21691,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21692,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21693,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21694,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21695,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21696,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21697,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21698,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21699,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21700,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21701,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21702,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21703,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21704,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21705,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21706,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21707,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21708,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21709,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21710,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21711,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21712,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21713,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21714,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21715,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21716,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21717,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21718,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21719,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21720,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21721,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21722,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21723,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21724,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21725,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21726,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21727,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21728,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21729,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21730,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21731,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21732,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21733,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21734,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21735,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21736,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21737,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21738,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21739,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21740,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-30
21741,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-40
21742,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-40
21743,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-40
21744,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-40
21745,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-40
21746,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-40
21747,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-40
21748,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-40
21749,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-40
21750,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-40
21751,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-40
21752,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-40
21753,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-40
21754,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-40
21755,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-40
21756,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-40
21757,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-40
21758,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-40
21759,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-40
21760,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-40
21761,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-40
21762,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-40
21763,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-40
21764,193.27,905.31,525.2,995.36,name_2,Coric,Djokovic,3-2-30,6-3-40
21765,193.69,906.14,525.41,995.36,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21766,193.68,906.14,525.42,995.36,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21767,193.68,906.14,525.42,995.37,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21768,193.68,906.14,525.42,995.37,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21769,193.67,906.14,525.42,995.38,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21770,193.67,906.14,525.43,995.38,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21771,193.66,906.14,525.43,995.39,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21772,193.66,906.14,525.43,995.39,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21773,193.65,906.14,525.43,995.4,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21774,193.65,906.13,525.44,995.4,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21775,193.64,906.13,525.44,995.41,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21776,193.64,906.13,525.44,995.41,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21777,193.63,906.13,525.44,995.42,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21778,193.63,906.13,525.45,995.42,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21779,193.62,906.13,525.45,995.42,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21780,193.62,906.13,525.45,995.43,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21781,193.61,906.13,525.45,995.43,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21782,193.61,906.12,525.45,995.44,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21783,193.6,906.12,525.46,995.44,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21784,193.6,906.12,525.46,995.45,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21785,193.6,906.12,525.46,995.45,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21786,193.59,906.12,525.46,995.46,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21787,193.59,906.12,525.47,995.46,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21788,193.58,906.12,525.47,995.47,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21789,193.58,906.12,525.47,995.47,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21790,193.57,906.11,525.47,995.48,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21791,193.57,906.11,525.48,995.48,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21792,193.56,906.11,525.48,995.49,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21793,193.56,906.11,525.48,995.49,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21794,193.55,906.11,525.48,995.5,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21795,193.55,906.11,525.49,995.5,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21796,193.54,906.11,525.49,995.5,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21797,193.54,906.11,525.49,995.51,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21798,193.53,906.11,525.49,995.51,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21799,193.53,906.1,525.49,995.52,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21800,193.52,906.1,525.5,995.52,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21801,193.52,906.1,525.5,995.53,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
21802,193.51,906.1,525.5,995.53,name_2,Monfils,Tsitsipas,6-3-40,7-3-15
